,true,pred,corr
9434,9,9,True
9435,1,1,True
9436,2,2,True
9437,7,5,False
9438,7,6,False
9439,1,1,True
9440,7,6,False
9441,5,5,True
9442,0,0,True
9443,5,5,True
9444,2,2,True
9445,1,1,True
9446,4,6,False
9447,3,3,True
9448,7,7,True
9449,1,1,True
9450,0,0,True
9451,0,0,True
9452,9,2,False
9453,1,1,True
9454,3,8,False
9455,7,7,True
9456,4,7,False
9457,4,4,True
9458,4,4,True
9459,1,1,True
9460,7,7,True
9461,0,0,True
9462,3,6,False
9463,0,9,False
9464,3,5,False
9465,5,5,True
9466,2,6,False
9467,0,0,True
9468,8,8,True
9469,8,8,True
9470,9,1,False
9471,4,4,True
9472,7,2,False
9473,2,2,True
9474,1,6,False
9475,2,2,True
9476,0,0,True
9477,7,4,False
9478,4,4,True
9479,4,4,True
9480,5,5,True
9481,7,4,False
9482,8,0,False
9483,8,8,True
9484,2,9,False
9485,4,4,True
9486,0,0,True
9487,9,9,True
9488,4,4,True
9489,2,4,False
9490,4,2,False
9491,5,3,False
9492,6,6,True
9493,1,1,True
9494,1,1,True
9495,0,0,True
9496,0,7,False
9497,6,6,True
9498,8,8,True
9499,5,5,True
9500,5,6,False
9501,5,5,True
9502,3,3,True
9503,7,4,False
9504,0,5,False
9505,4,5,False
9506,1,1,True
9507,3,3,True
9508,3,3,True
9509,5,5,True
9510,7,7,True
9511,9,7,False
9512,7,7,True
9513,9,9,True
9514,6,6,True
9515,0,0,True
9516,2,0,False
9517,7,2,False
9518,9,9,True
9519,8,8,True
9520,7,7,True
9521,2,2,True
9522,5,5,True
9523,4,4,True
9524,1,1,True
9525,5,5,True
9526,5,5,True
9527,4,0,False
9528,5,5,True
9529,8,0,False
9530,9,1,False
9531,6,6,True
9532,4,2,False
9533,5,5,True
9534,0,0,True
9535,6,6,True
9536,7,7,True
9537,3,6,False
9538,2,5,False
9539,1,1,True
9540,1,1,True
9541,9,9,True
9542,2,4,False
9543,1,1,True
9544,9,9,True
9545,2,8,False
9546,3,5,False
9547,5,7,False
9548,5,3,False
9549,3,5,False
9550,1,9,False
9551,7,7,True
9552,6,6,True
9553,5,6,False
9554,8,0,False
9555,5,3,False
9556,0,0,True
9557,8,8,True
9558,5,5,True
9559,8,0,False
9560,9,9,True
9561,9,0,False
9562,8,6,False
9563,4,2,False
9564,4,4,True
9565,8,8,True
9566,8,8,True
9567,6,6,True
9568,8,1,False
9569,3,6,False
9570,3,4,False
9571,7,7,True
9572,8,9,False
9573,7,1,False
9574,8,1,False
9575,0,0,True
9576,5,5,True
9577,4,7,False
9578,3,3,True
9579,0,0,True
9580,4,4,True
9581,4,2,False
9582,0,4,False
9583,6,1,False
9584,3,0,False
9585,4,4,True
9586,5,3,False
9587,7,7,True
9588,9,9,True
9589,4,3,False
9590,5,5,True
9591,2,2,True
9592,2,2,True
9593,3,5,False
9594,0,0,True
9595,8,8,True
9596,0,2,False
9597,8,8,True
9598,5,5,True
9599,2,2,True
9600,2,7,False
9601,9,9,True
9602,3,5,False
9603,4,6,False
9604,8,8,True
9605,1,1,True
9606,0,0,True
9607,9,1,False
9608,5,9,False
9609,8,8,True
9610,3,5,False
9611,8,0,False
9612,1,7,False
9613,0,0,True
9614,2,6,False
9615,4,7,False
9616,4,0,False
9617,3,2,False
9618,1,1,True
9619,6,5,False
9620,9,9,True
9621,7,7,True
9622,6,3,False
9623,0,0,True
9624,7,7,True
9625,3,5,False
9626,3,3,True
9627,2,2,True
9628,6,6,True
9629,6,6,True
9630,9,9,True
9631,1,1,True
9632,3,3,True
9633,1,0,False
9634,2,5,False
9635,0,0,True
9636,8,0,False
9637,1,1,True
9638,8,8,True
9639,9,9,True
9640,3,5,False
9641,1,1,True
9642,5,3,False
9643,6,6,True
9644,0,0,True
9645,9,1,False
9646,7,4,False
9647,6,6,True
9648,2,2,True
9649,9,9,True
9650,4,6,False
9651,1,9,False
9652,6,6,True
9653,4,4,True
9654,3,3,True
9655,1,1,True
9656,3,3,True
9657,0,0,True
9658,9,1,False
9659,5,5,True
9660,4,4,True
9661,9,9,True
9662,0,0,True
9663,3,5,False
9664,6,5,False
9665,5,5,True
9666,5,4,False
9667,0,0,True
9668,6,6,True
9669,7,5,False
9670,5,0,False
9671,8,8,True
9672,2,0,False
9673,4,4,True
9674,9,9,True
9675,2,2,True
9676,8,6,False
9677,2,4,False
9678,8,4,False
9679,9,9,True
9680,7,7,True
9681,8,2,False
9682,5,5,True
9683,1,1,True
9684,8,8,True
9685,2,2,True
9686,9,3,False
9687,1,1,True
9688,8,8,True
9689,9,9,True
9690,8,8,True
9691,0,5,False
9692,1,1,True
9693,0,7,False
9694,5,3,False
9695,3,3,True
9696,0,2,False
9697,4,4,True
9698,5,5,True
9699,6,6,True
9700,2,2,True
9701,9,0,False
9702,8,8,True
9703,2,5,False
9704,2,5,False
9705,3,3,True
9706,2,0,False
9707,5,5,True
9708,6,6,True
9709,6,6,True
9710,9,9,True
9711,4,4,True
9712,3,5,False
9713,5,5,True
9714,0,9,False
9715,7,6,False
9716,1,1,True
9717,8,8,True
9718,4,4,True
9719,9,0,False
9720,9,9,True
9721,0,4,False
9722,8,8,True
9723,0,2,False
9724,2,2,True
9725,5,5,True
9726,0,0,True
9727,5,3,False
9728,0,9,False
9729,2,6,False
9730,9,9,True
9731,4,0,False
9732,3,5,False
9733,1,0,False
9734,0,0,True
9735,4,7,False
9736,2,2,True
9737,5,5,True
9738,1,1,True
9739,3,3,True
9740,6,6,True
9741,8,8,True
9742,0,0,True
9743,8,8,True
9744,5,5,True
9745,7,7,True
9746,5,5,True
9747,3,9,False
9748,0,0,True
9749,8,8,True
9750,4,4,True
9751,7,7,True
9752,3,2,False
9753,3,8,False
9754,8,8,True
9755,2,2,True
9756,1,0,False
9757,8,8,True
9758,1,1,True
9759,9,9,True
9760,4,4,True
9761,0,0,True
9762,6,5,False
9763,2,9,False
9764,0,0,True
9765,5,3,False
9766,3,6,False
9767,7,3,False
9768,9,9,True
9769,5,3,False
9770,5,5,True
9771,8,8,True
9772,5,3,False
9773,1,9,False
9774,6,2,False
9775,5,5,True
9776,3,4,False
9777,2,6,False
9778,5,6,False
9779,5,5,True
9780,4,2,False
9781,1,1,True
9782,9,9,True
9783,2,9,False
9784,6,6,True
9785,0,0,True
9786,6,6,True
9787,8,8,True
9788,4,5,False
9789,2,2,True
9790,9,9,True
9791,3,2,False
9792,3,2,False
9793,4,4,True
9794,0,0,True
9795,5,5,True
9796,8,8,True
9797,4,4,True
9798,2,0,False
9799,7,7,True
9800,3,3,True
9801,9,1,False
9802,1,1,True
9803,8,8,True
9804,7,7,True
9805,3,5,False
9806,2,2,True
9807,8,8,True
9808,5,3,False
9809,0,3,False
9810,0,0,True
9811,0,0,True
9812,8,8,True
9813,8,8,True
9814,4,4,True
9815,4,2,False
9816,4,4,True
9817,2,2,True
9818,4,7,False
9819,6,6,True
9820,1,9,False
9821,1,1,True
9822,7,7,True
9823,3,6,False
9824,1,1,True
9825,9,9,True
9826,2,2,True
9827,6,6,True
9828,7,4,False
9829,3,3,True
9830,8,9,False
9831,4,4,True
9832,4,4,True
9833,8,0,False
9834,4,7,False
9835,1,1,True
9836,9,9,True
9837,3,3,True
9838,3,3,True
9839,5,7,False
9840,2,2,True
9841,2,2,True
9842,9,9,True
9843,0,2,False
9844,7,7,True
9845,5,7,False
9846,2,2,True
9847,1,1,True
9848,4,4,True
9849,6,3,False
9850,2,2,True
9851,6,6,True
9852,6,6,True
9853,6,6,True
9854,3,3,True
9855,1,0,False
9856,3,5,False
9857,2,5,False
9858,8,0,False
9859,3,3,True
9860,1,8,False
9861,1,9,False
9862,2,2,True
9863,1,1,True
9864,8,1,False
9865,0,4,False
9866,5,5,True
9867,9,8,False
9868,7,7,True
9869,4,4,True
9870,6,6,True
9871,9,9,True
9872,1,1,True
9873,3,6,False
9874,1,1,True
9875,1,1,True
9876,7,7,True
9877,4,4,True
9878,9,0,False
9879,1,8,False
9880,9,9,True
9881,2,2,True
9882,4,2,False
9883,8,8,True
9884,2,2,True
9885,8,0,False
9886,7,7,True
9887,2,2,True
9888,2,2,True
9889,0,0,True
9890,9,9,True
9891,6,2,False
9892,7,2,False
9893,9,9,True
9894,8,8,True
9895,5,5,True
9896,6,6,True
9897,3,3,True
9898,9,5,False
9899,6,6,True
9900,7,7,True
9901,3,5,False
9902,7,5,False
9903,9,8,False
9904,2,3,False
9905,6,6,True
9906,8,9,False
9907,1,9,False
9908,0,2,False
9909,4,1,False
9910,3,2,False
9911,9,9,True
9912,5,5,True
9913,9,9,True
9914,4,7,False
9915,1,7,False
9916,8,8,True
9917,6,6,True
9918,4,6,False
9919,8,8,True
9920,6,6,True
9921,1,9,False
9922,0,0,True
9923,6,6,True
9924,9,9,True
9925,8,8,True
9926,5,5,True
9927,2,4,False
9928,9,7,False
9929,1,9,False
9930,8,6,False
9931,5,5,True
9932,3,5,False
9933,4,3,False
9934,5,7,False
9935,7,3,False
9936,1,1,True
9937,4,4,True
9938,1,1,True
9939,3,3,True
9940,8,8,True
9941,4,4,True
9942,5,5,True
9943,0,8,False
9944,0,2,False
9945,6,4,False
9946,2,4,False
9947,6,4,False
9948,2,0,False
9949,9,9,True
9950,3,5,False
9951,5,3,False
9952,6,5,False
9953,8,8,True
9954,0,0,True
9955,5,5,True
9956,8,7,False
9957,1,1,True
9958,8,8,True
9959,9,9,True
9960,4,4,True
9961,4,5,False
9962,3,5,False
9963,7,4,False
9964,4,4,True
9965,8,8,True
9966,7,7,True
9967,5,5,True
9968,3,5,False
9969,7,3,False
9970,1,1,True
9971,2,0,False
9972,8,8,True
9973,5,2,False
9974,5,2,False
9975,2,0,False
9976,4,4,True
9977,8,8,True
9978,6,6,True
9979,5,5,True
9980,0,0,True
9981,4,2,False
9982,7,7,True
9983,4,4,True
9984,4,3,False
9985,7,4,False
9986,8,8,True
9987,1,1,True
9988,9,1,False
9989,2,2,True
9990,6,6,True
9991,8,8,True
9992,6,6,True
9993,6,6,True
9994,6,6,True
9995,4,5,False
9996,6,6,True
9997,4,4,True
9998,5,5,True
9999,6,6,True
10000,9,9,True
10001,0,9,False
10002,2,3,False
10003,9,9,True
10004,2,2,True
10005,0,2,False
10006,1,1,True
10007,3,3,True
10008,9,9,True
10009,8,8,True
10010,3,5,False
10011,1,0,False
10012,9,9,True
10013,5,3,False
10014,0,9,False
10015,9,7,False
10016,1,1,True
10017,3,9,False
10018,8,8,True
10019,4,2,False
10020,4,5,False
10021,5,5,True
10022,7,5,False
10023,6,6,True
10024,3,6,False
10025,9,9,True
10026,1,1,True
10027,3,5,False
10028,0,0,True
10029,1,1,True
10030,0,0,True
10031,2,8,False
10032,6,3,False
10033,9,8,False
10034,1,6,False
10035,6,6,True
10036,7,7,True
10037,8,6,False
10038,5,3,False
10039,9,9,True
10040,5,3,False
10041,5,5,True
10042,6,2,False
10043,0,6,False
10044,3,5,False
10045,7,5,False
10046,3,3,True
10047,8,8,True
10048,3,5,False
10049,8,8,True
10050,7,7,True
10051,7,2,False
10052,6,6,True
10053,6,6,True
10054,0,2,False
10055,4,4,True
10056,3,2,False
10057,6,6,True
10058,4,4,True
10059,2,5,False
10060,2,3,False
10061,9,8,False
10062,2,5,False
10063,4,2,False
10064,6,6,True
10065,8,8,True
10066,9,4,False
10067,5,5,True
10068,2,1,False
10069,6,6,True
10070,0,0,True
10071,2,4,False
10072,8,9,False
10073,7,7,True
10074,0,0,True
10075,7,7,True
10076,4,1,False
10077,0,2,False
10078,9,9,True
10079,8,0,False
10080,6,3,False
10081,5,3,False
10082,0,0,True
10083,3,6,False
10084,9,9,True
10085,9,9,True
10086,4,2,False
10087,3,6,False
10088,2,5,False
10089,5,2,False
10090,0,0,True
10091,0,0,True
10092,9,9,True
10093,1,1,True
10094,1,1,True
10095,6,6,True
10096,6,6,True
10097,6,6,True
10098,6,2,False
10099,8,0,False
10100,0,2,False
10101,3,5,False
10102,2,6,False
10103,3,5,False
10104,7,7,True
10105,6,6,True
10106,2,2,True
10107,8,8,True
10108,8,8,True
10109,9,1,False
10110,2,2,True
10111,2,6,False
10112,5,5,True
10113,8,8,True
10114,9,9,True
10115,4,2,False
10116,0,2,False
10117,6,6,True
10118,9,9,True
10119,9,0,False
10120,5,5,True
10121,2,2,True
10122,4,6,False
10123,7,7,True
10124,1,1,True
10125,7,7,True
10126,3,4,False
10127,1,6,False
10128,0,0,True
10129,1,1,True
10130,4,6,False
10131,5,3,False
10132,7,7,True
10133,6,6,True
10134,5,5,True
10135,6,6,True
10136,9,9,True
10137,1,1,True
10138,8,8,True
10139,7,3,False
10140,4,4,True
10141,5,5,True
10142,3,3,True
10143,5,6,False
10144,0,1,False
10145,4,0,False
10146,6,6,True
10147,6,6,True
10148,5,5,True
10149,5,5,True
10150,5,6,False
10151,9,9,True
10152,6,6,True
10153,0,0,True
10154,7,7,True
10155,2,6,False
10156,9,9,True
10157,9,9,True
10158,2,2,True
10159,2,2,True
10160,9,9,True
10161,8,8,True
10162,7,7,True
10163,7,7,True
10164,9,9,True
10165,2,0,False
10166,6,6,True
10167,0,2,False
10168,6,4,False
10169,9,2,False
10170,1,1,True
10171,9,9,True
10172,7,7,True
10173,6,2,False
10174,3,3,True
10175,3,4,False
10176,0,5,False
10177,5,5,True
10178,6,2,False
10179,3,5,False
10180,2,2,True
10181,2,0,False
10182,6,5,False
10183,7,7,True
10184,8,9,False
10185,8,8,True
10186,8,8,True
10187,6,6,True
10188,7,4,False
10189,9,2,False
10190,3,7,False
10191,6,2,False
10192,1,1,True
10193,7,3,False
10194,2,2,True
10195,9,9,True
10196,0,8,False
10197,4,7,False
10198,5,5,True
10199,7,7,True
10200,2,2,True
10201,3,6,False
10202,6,6,True
10203,1,0,False
10204,1,7,False
10205,4,4,True
10206,3,3,True
10207,1,1,True
10208,3,9,False
10209,4,4,True
10210,3,3,True
10211,0,0,True
10212,5,5,True
10213,5,6,False
10214,0,6,False
10215,4,5,False
10216,5,5,True
10217,0,0,True
10218,4,4,True
10219,2,2,True
10220,5,5,True
10221,1,9,False
10222,3,4,False
10223,9,9,True
10224,7,7,True
10225,1,9,False
10226,6,6,True
10227,1,1,True
10228,2,6,False
10229,9,0,False
10230,0,0,True
10231,6,6,True
10232,0,0,True
10233,1,1,True
10234,9,1,False
10235,1,9,False
10236,0,0,True
10237,1,1,True
10238,0,2,False
10239,3,9,False
10240,6,2,False
10241,7,9,False
10242,4,1,False
10243,9,9,True
10244,3,5,False
10245,0,8,False
10246,0,0,True
10247,9,9,True
10248,4,4,True
10249,0,2,False
10250,2,2,True
10251,7,4,False
10252,8,8,True
10253,4,7,False
10254,3,3,True
10255,6,3,False
10256,8,8,True
10257,6,6,True
10258,1,1,True
10259,2,4,False
10260,2,2,True
10261,0,0,True
10262,8,8,True
10263,6,6,True
10264,1,1,True
10265,8,8,True
10266,0,0,True
10267,7,7,True
10268,8,8,True
10269,3,3,True
10270,7,7,True
10271,3,5,False
10272,1,1,True
10273,1,1,True
10274,0,0,True
10275,8,0,False
10276,1,1,True
10277,9,1,False
10278,6,6,True
10279,5,7,False
10280,1,1,True
10281,7,5,False
10282,3,2,False
10283,4,4,True
10284,5,5,True
10285,8,8,True
10286,1,9,False
10287,8,8,True
10288,9,1,False
10289,3,2,False
10290,3,3,True
10291,2,0,False
10292,6,6,True
10293,8,8,True
10294,9,9,True
10295,5,3,False
10296,0,0,True
10297,4,5,False
10298,2,2,True
10299,2,5,False
10300,5,3,False
10301,7,3,False
10302,9,1,False
10303,4,2,False
10304,8,8,True
10305,8,8,True
10306,9,8,False
10307,9,9,True
10308,3,3,True
10309,1,9,False
10310,1,0,False
10311,7,7,True
10312,4,5,False
10313,6,6,True
10314,5,3,False
10315,7,7,True
10316,9,9,True
10317,1,1,True
10318,0,2,False
10319,1,1,True
10320,1,1,True
10321,7,7,True
10322,9,9,True
10323,1,1,True
10324,6,5,False
10325,1,6,False
10326,1,0,False
10327,8,8,True
10328,1,1,True
10329,7,5,False
10330,7,7,True
10331,7,7,True
10332,3,5,False
10333,1,1,True
10334,6,6,True
10335,5,3,False
10336,2,2,True
10337,8,8,True
10338,6,5,False
10339,7,5,False
10340,5,5,True
10341,4,2,False
10342,0,0,True
10343,0,9,False
10344,2,5,False
10345,9,9,True
10346,9,7,False
10347,4,5,False
10348,4,4,True
10349,3,3,True
10350,1,1,True
10351,7,7,True
10352,4,4,True
10353,4,4,True
10354,9,4,False
10355,4,4,True
10356,9,9,True
10357,6,6,True
10358,6,6,True
10359,4,4,True
10360,5,4,False
10361,7,7,True
10362,9,9,True
10363,4,8,False
10364,5,2,False
10365,1,1,True
10366,0,0,True
10367,0,0,True
10368,9,1,False
10369,3,3,True
10370,5,5,True
10371,2,5,False
10372,2,2,True
10373,6,6,True
10374,2,4,False
10375,8,9,False
10376,0,0,True
10377,3,5,False
10378,8,8,True
10379,9,9,True
10380,0,0,True
10381,4,4,True
10382,8,8,True
10383,0,0,True
10384,0,3,False
10385,4,4,True
10386,9,1,False
10387,4,4,True
10388,7,7,True
10389,5,5,True
10390,5,5,True
10391,2,7,False
10392,8,8,True
10393,0,0,True
10394,7,7,True
10395,1,1,True
10396,8,2,False
10397,9,9,True
10398,2,0,False
10399,3,3,True
10400,8,0,False
10401,7,4,False
10402,3,7,False
10403,2,0,False
10404,3,5,False
10405,1,9,False
10406,4,3,False
10407,0,0,True
10408,3,3,True
10409,6,6,True
10410,8,2,False
10411,5,5,True
10412,9,9,True
10413,6,6,True
10414,4,6,False
10415,6,6,True
10416,9,9,True
10417,8,8,True
10418,4,4,True
10419,2,2,True
10420,8,8,True
10421,5,5,True
10422,3,4,False
10423,5,5,True
10424,5,5,True
10425,7,4,False
10426,3,3,True
10427,2,2,True
10428,9,9,True
10429,3,3,True
10430,0,0,True
10431,0,0,True
10432,0,2,False
10433,7,7,True
10434,2,2,True
10435,6,6,True
10436,2,9,False
10437,2,5,False
10438,0,0,True
10439,1,1,True
10440,7,7,True
10441,2,2,True
10442,2,3,False
10443,7,7,True
10444,5,5,True
10445,3,3,True
10446,0,0,True
10447,7,7,True
10448,8,8,True
10449,9,1,False
10450,4,7,False
10451,4,4,True
10452,7,7,True
10453,4,2,False
10454,1,1,True
10455,4,4,True
10456,3,5,False
10457,9,0,False
10458,9,1,False
10459,3,3,True
10460,5,5,True
10461,6,6,True
10462,7,7,True
10463,4,3,False
10464,5,2,False
10465,6,3,False
10466,2,4,False
10467,6,6,True
10468,6,6,True
10469,2,2,True
10470,3,3,True
10471,5,6,False
10472,8,0,False
10473,2,2,True
10474,1,4,False
10475,9,9,True
10476,7,7,True
10477,0,8,False
10478,1,1,True
10479,4,3,False
10480,3,6,False
10481,8,9,False
10482,1,9,False
10483,1,1,True
10484,0,0,True
10485,0,0,True
10486,0,0,True
10487,5,5,True
10488,4,5,False
10489,5,2,False
10490,1,1,True
10491,6,6,True
10492,3,5,False
10493,0,7,False
10494,3,6,False
10495,4,4,True
10496,9,9,True
10497,4,2,False
10498,4,6,False
10499,6,6,True
10500,7,7,True
10501,8,8,True
10502,9,0,False
10503,0,0,True
10504,2,2,True
10505,6,0,False
10506,8,8,True
10507,6,5,False
10508,6,6,True
10509,9,9,True
10510,0,0,True
10511,8,8,True
10512,8,8,True
10513,9,1,False
10514,5,5,True
10515,9,8,False
10516,8,8,True
10517,8,7,False
10518,0,0,True
10519,9,9,True
10520,2,2,True
10521,4,5,False
10522,1,0,False
10523,3,6,False
10524,5,3,False
10525,9,1,False
10526,6,6,True
10527,4,4,True
10528,8,8,True
10529,7,7,True
10530,6,6,True
10531,9,7,False
10532,6,6,True
10533,8,8,True
10534,6,5,False
10535,5,3,False
10536,1,1,True
10537,0,0,True
10538,5,7,False
10539,4,4,True
10540,7,3,False
10541,1,1,True
10542,8,5,False
10543,7,7,True
10544,1,9,False
10545,4,6,False
10546,1,1,True
10547,6,6,True
10548,7,9,False
10549,2,6,False
10550,0,0,True
10551,9,0,False
10552,7,7,True
10553,0,2,False
10554,5,5,True
10555,9,8,False
10556,4,6,False
10557,3,3,True
10558,4,2,False
10559,4,4,True
10560,7,2,False
10561,6,6,True
10562,7,6,False
10563,3,5,False
10564,0,0,True
10565,7,7,True
10566,6,6,True
10567,0,5,False
10568,2,2,True
10569,0,0,True
10570,2,2,True
10571,1,8,False
10572,8,8,True
10573,6,9,False
10574,4,4,True
10575,2,2,True
10576,2,5,False
10577,0,0,True
10578,6,6,True
10579,1,1,True
10580,0,0,True
10581,9,1,False
10582,7,3,False
10583,3,3,True
10584,9,0,False
10585,0,0,True
10586,8,2,False
10587,0,0,True
10588,1,1,True
10589,5,5,True
10590,8,8,True
10591,9,9,True
10592,8,8,True
10593,0,0,True
10594,5,5,True
10595,4,4,True
10596,5,5,True
10597,5,5,True
10598,0,2,False
10599,5,5,True
10600,6,6,True
10601,6,6,True
10602,5,5,True
10603,1,1,True
10604,7,5,False
10605,3,5,False
10606,5,7,False
10607,7,3,False
10608,2,2,True
10609,4,4,True
10610,4,8,False
10611,7,7,True
10612,2,0,False
10613,8,9,False
10614,7,7,True
10615,7,7,True
10616,0,0,True
10617,5,5,True
10618,3,6,False
10619,4,2,False
10620,9,9,True
10621,6,6,True
10622,4,4,True
10623,8,8,True
10624,2,0,False
10625,8,8,True
10626,5,5,True
10627,1,1,True
10628,9,9,True
10629,9,9,True
10630,0,2,False
10631,1,1,True
10632,3,3,True
10633,9,9,True
10634,0,0,True
10635,4,4,True
10636,5,2,False
10637,3,3,True
10638,5,5,True
10639,6,6,True
10640,8,0,False
10641,4,4,True
10642,3,3,True
10643,3,5,False
10644,5,2,False
10645,5,3,False
10646,1,1,True
10647,4,1,False
10648,7,7,True
10649,5,3,False
10650,7,7,True
10651,7,7,True
10652,1,9,False
10653,5,4,False
10654,3,5,False
10655,5,5,True
10656,5,5,True
10657,4,4,True
10658,0,4,False
10659,8,0,False
10660,8,8,True
10661,7,9,False
10662,7,7,True
10663,3,6,False
10664,6,0,False
10665,7,7,True
10666,7,5,False
10667,0,2,False
10668,9,9,True
10669,8,2,False
10670,1,1,True
10671,7,7,True
10672,1,1,True
10673,4,2,False
10674,5,3,False
10675,6,6,True
10676,3,5,False
10677,1,1,True
10678,2,0,False
10679,0,0,True
10680,2,2,True
10681,1,1,True
10682,2,6,False
10683,0,0,True
10684,7,2,False
10685,0,2,False
10686,4,3,False
10687,6,6,True
10688,0,0,True
10689,5,5,True
10690,9,1,False
10691,7,5,False
10692,3,3,True
10693,7,7,True
10694,4,4,True
10695,3,5,False
10696,7,7,True
10697,4,4,True
10698,1,0,False
10699,1,1,True
10700,0,0,True
10701,4,8,False
10702,1,1,True
10703,8,8,True
10704,2,2,True
10705,4,6,False
10706,5,4,False
10707,6,6,True
10708,5,5,True
10709,9,9,True
10710,1,1,True
10711,5,5,True
10712,8,8,True
10713,1,1,True
10714,6,6,True
10715,3,5,False
10716,4,4,True
10717,7,7,True
10718,1,1,True
10719,7,7,True
10720,2,4,False
10721,2,2,True
10722,7,7,True
10723,4,2,False
10724,3,3,True
10725,6,6,True
10726,3,3,True
10727,1,1,True
10728,0,6,False
10729,4,2,False
10730,5,5,True
10731,8,8,True
10732,1,0,False
10733,6,2,False
10734,8,8,True
10735,9,9,True
10736,1,1,True
10737,9,9,True
10738,2,0,False
10739,6,6,True
10740,5,3,False
10741,2,2,True
10742,5,3,False
10743,9,8,False
10744,8,8,True
10745,3,5,False
10746,6,6,True
10747,8,8,True
10748,2,2,True
10749,3,6,False
10750,6,6,True
10751,2,2,True
10752,1,9,False
10753,5,6,False
10754,1,1,True
10755,2,5,False
10756,2,2,True
10757,7,7,True
10758,4,4,True
10759,1,1,True
10760,8,8,True
10761,7,7,True
10762,7,7,True
10763,1,0,False
10764,1,6,False
10765,9,9,True
10766,9,1,False
10767,2,5,False
10768,9,9,True
10769,4,4,True
10770,5,5,True
10771,0,0,True
10772,8,8,True
10773,9,9,True
10774,5,5,True
10775,3,3,True
10776,1,1,True
10777,2,7,False
10778,3,3,True
10779,1,1,True
10780,7,5,False
10781,3,3,True
10782,6,4,False
10783,9,9,True
10784,7,3,False
10785,5,2,False
10786,9,9,True
10787,9,5,False
10788,7,7,True
10789,4,4,True
10790,0,0,True
10791,7,5,False
10792,3,5,False
10793,1,9,False
10794,6,2,False
10795,2,2,True
10796,2,7,False
10797,7,7,True
10798,4,4,True
10799,7,4,False
10800,1,1,True
10801,8,8,True
10802,6,6,True
10803,2,2,True
10804,5,5,True
10805,9,0,False
10806,5,5,True
10807,8,8,True
10808,7,9,False
10809,6,6,True
10810,7,7,True
10811,7,9,False
10812,2,0,False
10813,8,8,True
10814,1,1,True
10815,0,8,False
10816,5,4,False
10817,9,9,True
10818,5,5,True
10819,3,3,True
10820,5,5,True
10821,0,9,False
10822,8,9,False
10823,2,2,True
10824,2,2,True
10825,4,7,False
10826,8,8,True
10827,4,4,True
10828,8,2,False
10829,6,6,True
10830,2,2,True
10831,9,9,True
10832,6,4,False
10833,7,7,True
10834,3,5,False
10835,0,0,True
10836,4,7,False
10837,6,6,True
10838,6,6,True
10839,0,4,False
10840,7,7,True
10841,7,7,True
10842,9,0,False
10843,8,0,False
10844,4,4,True
10845,1,1,True
10846,9,9,True
10847,2,2,True
10848,8,8,True
10849,8,0,False
10850,4,5,False
10851,0,0,True
10852,8,8,True
10853,2,2,True
10854,9,9,True
10855,1,1,True
10856,1,1,True
10857,4,4,True
10858,1,6,False
10859,9,9,True
10860,8,8,True
10861,5,5,True
10862,8,8,True
10863,1,8,False
10864,1,1,True
10865,7,4,False
10866,6,6,True
10867,2,0,False
10868,1,1,True
10869,2,3,False
10870,1,1,True
10871,8,8,True
10872,6,6,True
10873,3,2,False
10874,0,0,True
10875,1,1,True
10876,7,7,True
10877,6,6,True
10878,1,4,False
10879,7,7,True
10880,8,8,True
10881,8,8,True
10882,6,6,True
10883,0,0,True
10884,4,4,True
10885,9,9,True
10886,4,4,True
10887,7,6,False
10888,9,9,True
10889,6,5,False
10890,8,9,False
10891,2,2,True
10892,5,5,True
10893,3,7,False
10894,4,2,False
10895,3,3,True
10896,3,6,False
10897,3,3,True
10898,9,9,True
10899,5,5,True
10900,7,7,True
10901,2,2,True
10902,4,2,False
10903,5,5,True
10904,2,5,False
10905,1,1,True
10906,5,5,True
10907,4,2,False
10908,0,1,False
10909,9,9,True
10910,3,3,True
10911,5,2,False
10912,5,5,True
10913,0,9,False
10914,0,0,True
10915,9,1,False
10916,4,4,True
10917,8,8,True
10918,8,8,True
10919,8,8,True
10920,6,6,True
10921,1,1,True
10922,3,5,False
10923,5,4,False
10924,1,1,True
10925,1,1,True
10926,2,2,True
10927,9,8,False
10928,3,5,False
10929,2,2,True
10930,0,0,True
10931,3,3,True
10932,4,4,True
10933,4,4,True
10934,6,6,True
10935,5,5,True
10936,1,1,True
10937,8,8,True
10938,1,9,False
10939,4,6,False
10940,9,9,True
10941,2,2,True
10942,5,4,False
10943,1,1,True
10944,6,4,False
10945,2,6,False
10946,3,2,False
10947,4,4,True
10948,8,0,False
10949,7,7,True
10950,7,5,False
10951,7,4,False
10952,4,3,False
10953,6,6,True
10954,0,0,True
10955,3,3,True
10956,9,0,False
10957,9,9,True
10958,3,3,True
10959,2,2,True
10960,7,7,True
10961,8,8,True
10962,6,6,True
10963,6,6,True
10964,9,9,True
10965,4,5,False
10966,2,4,False
10967,1,1,True
10968,6,6,True
10969,6,6,True
10970,1,1,True
10971,2,2,True
10972,1,1,True
10973,9,0,False
10974,9,9,True
10975,6,6,True
10976,3,3,True
10977,6,6,True
10978,7,7,True
10979,9,7,False
10980,9,9,True
10981,1,1,True
10982,2,7,False
10983,0,0,True
10984,1,1,True
10985,4,5,False
10986,1,1,True
10987,5,3,False
